"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorLevenshtein record1Value","[0] CompanyNameComparatorLevenshtein record2Value","[0] CompanyNameComparatorLevenshtein record1PreprocessedValue","[0] CompanyNameComparatorLevenshtein record2PreprocessedValue","[0] CompanyNameComparatorLevenshtein similarity","[0] CompanyNameComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1469","0.30000000000000004",,"Compliance and Risks","Celanese","Compliance and Risks","Celanese","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1376","0.1333333333333333",,"Thomson Reuters","Oshkosh","Thomson Reuters","Oshkosh","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1179","0.11538461538461542",,"Think Computer Corporation","Sherwin-Williams","Think Computer Corporation","Sherwin-Williams","0.11538461538461542","0.11538461538461542"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1083","0.16666666666666663",,"Docket Alarm, Inc.","Deere","Docket Alarm, Inc.","Deere","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1243","0.1428571428571429",,"MicroBilt Corporation","State Street","MicroBilt Corporation","State Street","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1069","0.21739130434782605",,"Accenture","American Airlines Group","Accenture","American Airlines Group","0.21739130434782605","0.21739130434782605"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1381","0.1333333333333333",,"Thomson Reuters","Huntsman","Thomson Reuters","Huntsman","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1469","0.25",,"Owler","Celanese","Owler","Celanese","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1230","0.33333333333333337",,"Compliance and Risks","Discover Financial Services","Compliance and Risks","Discover Financial Services","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1067","0.1333333333333333",,"Accenture","Delta Air Lines","Accenture","Delta Air Lines","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1376","0.09999999999999998",,"TransUnion","Oshkosh","TransUnion","Oshkosh","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1480","0.19047619047619047",,"MicroBilt Corporation","Olin","MicroBilt Corporation","Olin","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","us_companies_id_1117","fortune_500_id_1469","0.33333333333333337",,"CostQuest","Celanese","CostQuest","Celanese","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","us_companies_id_1514","fortune_500_id_1024","0.06666666666666665",,"Wolters Kluwer","Bank of America","Wolters Kluwer","Bank of America","0.06666666666666665","0.06666666666666665"
"LinearCombinationMatchingRule","us_companies_id_1344","fortune_500_id_1117","0.0",,"Oversight Systems","Paccar","Oversight Systems","Paccar","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1344","fortune_500_id_1355","0.05882352941176472",,"Oversight Systems","Mosaic","Oversight Systems","Mosaic","0.05882352941176472","0.05882352941176472"
"LinearCombinationMatchingRule","us_companies_id_1344","fortune_500_id_1354","0.25",,"Oversight Systems","Air Products & Chemicals","Oversight Systems","Air Products & Chemicals","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1344","fortune_500_id_1112","0.11764705882352944",,"Oversight Systems","U.S. Bancorp","Oversight Systems","U.S. Bancorp","0.11764705882352944","0.11764705882352944"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1216","0.0",,"Owler","Truist Financial","Owler","Truist Financial","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1230","0.2222222222222222",,"MicroBilt Corporation","Discover Financial Services","MicroBilt Corporation","Discover Financial Services","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1243","0.19999999999999996",,"Compliance and Risks","State Street","Compliance and Risks","State Street","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1151","0.19999999999999996",,"Thomson Reuters","DuPont","Thomson Reuters","DuPont","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1056","0.19999999999999996",,"Accenture","Lockheed Martin","Accenture","Lockheed Martin","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1390","0.1333333333333333",,"Thomson Reuters","Westlake","Thomson Reuters","Westlake","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1480","0.19999999999999996",,"Compliance and Risks","Olin","Compliance and Risks","Olin","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1212","0.16666666666666663",,"Owler","Ecolab","Owler","Ecolab","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1117","fortune_500_id_1230","0.14814814814814814",,"CostQuest","Discover Financial Services","CostQuest","Discover Financial Services","0.14814814814814814","0.14814814814814814"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1349","0.07692307692307687",,"Copyright Clearance Center","AGCO","Copyright Clearance Center","AGCO","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1342","0.15384615384615385",,"Copyright Clearance Center","Eastman Chemical","Copyright Clearance Center","Eastman Chemical","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1172","0.0714285714285714",,"VisualDoD, LLC","CarMax","VisualDoD, LLC","CarMax","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1024","0.19047619047619047",,"MicroBilt Corporation","Bank of America","MicroBilt Corporation","Bank of America","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1102","0.0",,"Copyright Clearance Center","3M","Copyright Clearance Center","3M","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1208","0.0714285714285714",,"Owler","PPG Industries","Owler","PPG Industries","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1484","0.33333333333333337",,"Accenture","Tapestry","Accenture","Tapestry","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","us_companies_id_1485","fortune_500_id_1077","0.0",,"Urban Airship","Dow","Urban Airship","Dow","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1514","fortune_500_id_1208","0.0714285714285714",,"Wolters Kluwer","PPG Industries","Wolters Kluwer","PPG Industries","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1249","0.19047619047619047",,"Accenture","L3Harris Technologies","Accenture","L3Harris Technologies","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","us_companies_id_1503","fortune_500_id_1322","0.06666666666666665",,"Weather Channel","PVH","Weather Channel","PVH","0.06666666666666665","0.06666666666666665"
"LinearCombinationMatchingRule","us_companies_id_1264","fortune_500_id_1376","0.0",,"Lawdragon","Oshkosh","Lawdragon","Oshkosh","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1016","0.25",,"Compliance and Risks","JPMorgan Chase","Compliance and Risks","JPMorgan Chase","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1499","0.19047619047619047",,"Compliance and Risks","Huntington Bancshares","Compliance and Risks","Huntington Bancshares","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1117","0.1923076923076923",,"Copyright Clearance Center","Paccar","Copyright Clearance Center","Paccar","0.1923076923076923","0.1923076923076923"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1016","0.19047619047619047",,"MicroBilt Corporation","JPMorgan Chase","MicroBilt Corporation","JPMorgan Chase","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1354","0.07692307692307687",,"Copyright Clearance Center","Air Products & Chemicals","Copyright Clearance Center","Air Products & Chemicals","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1112","0.15384615384615385",,"Copyright Clearance Center","U.S. Bancorp","Copyright Clearance Center","U.S. Bancorp","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1499","0.04761904761904767",,"MicroBilt Corporation","Huntington Bancshares","MicroBilt Corporation","Huntington Bancshares","0.04761904761904767","0.04761904761904767"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1355","0.11538461538461542",,"Copyright Clearance Center","Mosaic","Copyright Clearance Center","Mosaic","0.11538461538461542","0.11538461538461542"
"LinearCombinationMatchingRule","us_companies_id_1485","fortune_500_id_1083","0.07692307692307687",,"Urban Airship","Deere","Urban Airship","Deere","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1235","0.2222222222222222",,"Accenture","Textron","Accenture","Textron","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1024","0.19999999999999996",,"Compliance and Risks","Bank of America","Compliance and Risks","Bank of America","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1514","fortune_500_id_1216","0.0625",,"Wolters Kluwer","Truist Financial","Wolters Kluwer","Truist Financial","0.0625","0.0625"
"LinearCombinationMatchingRule","us_companies_id_1183","fortune_500_id_1480","0.1428571428571429",,"Galorath Incorporated","Olin","Galorath Incorporated","Olin","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1232","0.0",,"Accenture","VF","Accenture","VF","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1264","fortune_500_id_1381","0.11111111111111116",,"Lawdragon","Huntsman","Lawdragon","Huntsman","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1179","0.1875",,"Thomson Reuters","Sherwin-Williams","Thomson Reuters","Sherwin-Williams","0.1875","0.1875"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1430","0.23076923076923073",,"Owler","Owens Corning","Owler","Owens Corning","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","us_companies_id_1117","fortune_500_id_1410","0.0",,"CostQuest","KeyCorp","CostQuest","KeyCorp","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1514","fortune_500_id_1212","0.1428571428571429",,"Wolters Kluwer","Ecolab","Wolters Kluwer","Ecolab","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1153","0.1428571428571429",,"VisualDoD, LLC","AutoNation","VisualDoD, LLC","AutoNation","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1391","0.15000000000000002",,"VisualDoD, LLC","Constellation Brands","VisualDoD, LLC","Constellation Brands","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1179","0.1875",,"TransUnion","Sherwin-Williams","TransUnion","Sherwin-Williams","0.1875","0.1875"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1393","0.0",,"VisualDoD, LLC","JetBlue Airways","VisualDoD, LLC","JetBlue Airways","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1283","0.2272727272727273",,"MicroBilt Corporation","Navistar International","MicroBilt Corporation","Navistar International","0.2272727272727273","0.2272727272727273"
"LinearCombinationMatchingRule","us_companies_id_1514","fortune_500_id_1469","0.2142857142857143",,"Wolters Kluwer","Celanese","Wolters Kluwer","Celanese","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","us_companies_id_1503","fortune_500_id_1307","0.11764705882352944",,"Weather Channel","Interpublic Group","Weather Channel","Interpublic Group","0.11764705882352944","0.11764705882352944"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1263","0.16666666666666663",,"Accenture","Group 1 Automotive","Accenture","Group 1 Automotive","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1117","fortune_500_id_1424","0.15000000000000002",,"CostQuest","Builders FirstSource","CostQuest","Builders FirstSource","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1264","fortune_500_id_1390","0.11111111111111116",,"Lawdragon","Westlake","Lawdragon","Westlake","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1264","fortune_500_id_1151","0.2222222222222222",,"Lawdragon","DuPont","Lawdragon","DuPont","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","us_companies_id_1183","fortune_500_id_1212","0.1428571428571429",,"Galorath Incorporated","Ecolab","Galorath Incorporated","Ecolab","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1503","fortune_500_id_1300","0.0",,"Weather Channel","Sonic Automotive","Weather Channel","Sonic Automotive","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1424","0.15000000000000002",,"Owler","Builders FirstSource","Owler","Builders FirstSource","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1251","0.15384615384615385",,"Accenture","Lithia Motors","Accenture","Lithia Motors","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1140","0.11111111111111116",,"VisualDoD, LLC","Southwest Airlines","VisualDoD, LLC","Southwest Airlines","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1494","0.16666666666666663",,"Accenture","Levi Strauss","Accenture","Levi Strauss","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1283","0.13636363636363635",,"Compliance and Risks","Navistar International","Compliance and Risks","Navistar International","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","us_companies_id_1117","fortune_500_id_1430","0.07692307692307687",,"CostQuest","Owens Corning","CostQuest","Owens Corning","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","us_companies_id_1514","fortune_500_id_1230","0.18518518518518523",,"Wolters Kluwer","Discover Financial Services","Wolters Kluwer","Discover Financial Services","0.18518518518518523","0.18518518518518523"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1410","0.1428571428571429",,"Owler","KeyCorp","Owler","KeyCorp","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1183","fortune_500_id_1469","0.19047619047619047",,"Galorath Incorporated","Celanese","Galorath Incorporated","Celanese","0.19047619047619047","0.19047619047619047"
